product_id,product_name,brand,type,price,avg_star,num_sold_time
197,Sữa rửa mặt làm sáng da Pond's White Beauty 15g,no_brand,no_type,8000.0,5.0,22
198,Sữa Rửa Mặt St.Ives - St.Ives sữa rửa mặt tẩy tế bào chết dịu nhẹ 170g,St. Ives,dạng kem,102000.0,5.0,702
199,[SIÊU SALE] Sữa rửa mặt Cetaphil Gentle Skin Cleanser 125ml và 500ml,Cetaphil,no_type,1000.0,5.0,6
200,Set 3 Chai Sữa Rửa Mặt Dịu Da Cetaphil Gentle Skin Cleanser,Cetaphil,dạng lỏng,587000.0,5.0,62
201,SỮA RỬA MẶT ST.IVES TRÀ XANH,no_brand,no_type,65000.0,4.0,23
202,Sữa Rửa Mặt Innisfree Cleansing Foam 150ml,Innisfree,dạng sánh,167000.0,4.9,15900
203,Sữa Rửa Mặt Trắng Da Hatomugi Cleansing Foam Hạt Ý Dĩ,no_brand,dạng kem,50000.0,5.0,1700
204,SỮA RỬA MẶT SIMPLE GIÚP DƯỠNG ẨM CHO DA TRÔNG KHỎE VÀ MỊN MÀNG 150ML [CHÍNH HÃNG ĐỘC QUYỀN] [DIỆN MẠO MỚI],simple,no_type,98000.0,4.8,31300
205,"Sữa rửa mặt nghệ nhân sâm, giúp giảm mụn, cân bằng độ PH cho da 200ml ( MỘC LINH HƯƠNG )",no_brand,no_type,119000.0,4.6,485
206,[Mã COSACD10 giảm 10% đơn 600K] Bộ sản phẩm làm sạch và bảo vệ da dầu nhạy cảm La RochePosay Effaclar Gel,La Roche-Posay,dạng sánh,489000.0,4.9,33400
207,Sữa rửa mặt sáng da L'Oreal Paris Glycolic (AHA) Bright 100ml,L'Oreal Paris,dạng mút,115000.0,5.0,9500
208,Sữa Rửa Mặt Dành Cho Nam  Ice Mud BLUEMAN - Làm Sạch Dầu Và Bã Nhờn 170ml,BLUEMAN,dạng lỏng,114000.0,4.9,3600
209,Sữa Rửa Mặt Dành Cho Da Nhạy Cảm Simple Kind To Skin Refreshing Facial Wash Gel 150ml,simple,no_type,69000.0,4.4,3800
210,Sữa rửa mặt trắng da L'Oreal Paris Aura Perfect Milk foam 50ml / 100ml,L'Oreal Paris,no_type,90000.0,4.9,44500
211,[Mã COSACD6 giảm 10% đơn 400K] Bộ sữa rửa mặt Cerave làm sạch dầu cho da dầu (88ml) và sữa dưỡng ẩm cho da khô (20ml),no_brand,dạng bọt,145000.0,4.9,798
212,SỮA RỬA MẶT - ACERIN GENTLE FOAMING CLEANSER 155ML (TUÝP) GaMa,no_brand,dạng lỏng,75000.0,5.0,166
213,2 tuýp Sữa Rửa Mặt Làm Sáng Da Pond's hồng (15g),Pond’s,no_type,10500.0,4.6,146
214,Sữa rửa mặt Senka từ Nhật bản đủ 4 màu 120g,SENKA,dạng kem,55000.0,5.0,205
215,Sữa rửa mặt Hatomugi hạt ý dĩ,HATOMUGI,dạng kem,60000.0,5.0,11000
216,Gel rửa mặt Emmié sạch sâu và kiểm soát mụn 180ml,Emmié by Happy Skin,no_type,245000.0,5.0,2000
217,Sữa Rửa Mặt Senka Dưỡng Ẩm Mịn & Săn Chắc Da 120g,SENKA,no_type,91000.0,4.9,2400
218,Sữa rửa mặt trà xanh INF 150ml mẫu mới,no_brand,no_type,21999.0,4.7,873
219,SỮA RỬA MẶT SUZY O,THE BITTER CACAO,no_type,60000.0,5.0,30
220,Kem rửa mặt Oxy Perfect Wash Sạch Nhờn Ngừa Mụn 100g,Oxy,dạng kem,58000.0,5.0,105
221,Sửa Sữa Mặt Cerave,no_brand,no_type,217500.0,5.0,1300
222,SỮA RỬA MẶT 3W CLINIC HÀN QUỐC,3W CLINIC,no_type,35000.0,5.0,4500
223,💦Sữa rửa mặt gạo Civic Rice milk Thái Lan,Civic,no_type,23500.0,4.9,5200
224,[RẺ VÔ ĐỊCH]SỮA Rửa Mặt Trà Xanh Trắng Da 150ml,no_brand,no_type,27500.0,4.9,299
225,Sữa Rửa Mặt Rosette Bùn Khoáng Nhật Bản 25g 120g,Rosette,no_type,67000.0,5.0,2700
226,Sữa Rửa Mặt Bạc Hà kiềm dầu Lacir Cleanser của Dr.laci,DR.LACIR,no_type,121000.0,4.7,304
227,Sữa Rửa Mặt 3W Clinic 100ml Hàn Quốc,3W CLINIC,no_type,25000.0,5.0,16500
228,Sữa rửa mặt E100 Nghệ Ngừa mụn 50g.,no_brand,khác,22900.0,4.7,261
229,Sửa rửa mặt dưỡng trắng Hada Labo Perfect White Cleanser 80g,Hada Labo,dạng kem,62000.0,5.0,166
230,Sữa rửa mặt Cetaphil Gentle Skin Cleanser,Cetaphil,no_type,118000.0,4.9,1500
231,Sữa rửa mặt Hatomugi Nhật Bản,HATOMUGI,no_type,57000.0,5.0,2000
232,[Bạn mới nhập COSHBM -50% đơn 0Đ] Sữa Rửa Mặt SVR Sebiaclear Gel Moussant Cho Da Dầu Mụn | Unknown Beauty,SVR,no_type,329000.0,5.0,2600
233,Eucerin Sữa Mửa Mặt Trắng Da Spotless Brightening Cleansing Foam150g,Eucerin,no_type,296000.0,5.0,215
234,Set 3 Sữa Rửa Mặt Cetaphil Gentle Skin Cleanser (Set3) - Mỹ (MẪU MỚI),Cetaphil,dạng sánh,570000.0,4.9,327
235,Sữa rửa mặt nhau thai cừu tế bào gốc nhật 130gr,no_brand,no_type,25000.0,4.8,1700
236,Sữa rửa mặt Hiruscar : chăm sóc làn da mịn màng mỗi ngày,no_brand,no_type,145000.0,4.9,528
237,"Sữa Rửa Mặt Cosrx dạng gel, dịu nhẹ Low pH Good Morning Gel Cleanser 150ml",COSRX,dạng lỏng,124000.0,5.0,17100
238,Sữa rửa mặt bọt Dove 100ml,no_brand,no_type,24000.0,4.9,363
239,【Đề nghị đặc biệt】Sữa rửa mặt trắng da kiểm soát dầu dưỡng ẩm sâu Giúp Da Trắng Sáng 60g,no_brand,no_type,9000.0,4.8,196
240,Kem rửa mặt ngăn ngừa mụn Acnes Creamy Wash 100g,Acnes,no_type,56000.0,4.9,3700
241,Sữa rửa mặt Innisfree Trà xanh/ Tro núi lửa Jeju Volcanic 150ml [CHÍNH HÃNG],no_brand,no_type,127500.0,5.0,76
242,Sữa Rửa Mặt Trà Xanh Innisfree - chiết xuất từ 100% trà xanh tự nhiên,Innisfree,dạng kem,77500.0,4.5,808
243,Sữa Rửa Mặt Hada Labo Dưỡng Ẩm Sâu 80g,Hada Labo,dạng kem,55000.0,4.9,351
244,[MẪU MỚI 2021] Sữa rửa mặt Shiseido Senka Perfect Whip 120g,no_brand,no_type,28000.0,4.3,286
245,Sữa rửa mặt dạng gel làm sạch tăng đề kháng da SVR SEBIACLEAR GEL MOUSSANT,no_brand,no_type,92000.0,4.6,67
246,[XẢ KHO] SỮA RỬA MẶT CẤP NƯỚC CHỐNG OXY HOÁ WHOO HỒNG 40ML,no_brand,no_type,79000.0,5.0,860
247,Sữa Rửa Mặt Softymo Chính Hãng Của Nhật - Sữa Rửa Mặt Kose Softymo Cleansing Wash - Hot,KOSÉ,no_type,180500.0,5.0,59
248,Sữa rửa mặt trà xanh innisfree,Innisfree,no_type,134000.0,5.0,1700
249,Sữa rửa mặt Cosrx Low pH Good Morning Gel Cleanser,no_brand,no_type,23800.0,4.5,451
250,Sữa rửa mặt trà xanh Innisfree,no_brand,no_type,24920.0,5.0,228
251,👩🏻‍⚕️[CHÍNH HÃNG] Mẫu mới 2022 Sữa rửa mặt FOB Gel Massage Nha Đam,no_brand,no_type,128000.0,4.9,1300
252,Sữa Rửa Mặt Dạng Gel Chiết Từ Dầu Cây Trà Cosrx Low PH Good Morning Gel Cleanser 150 ml,no_brand,no_type,145000.0,5.0,397
253,(80g) Sữa rửa mặt HADA LABO chính hãng công ty,Hada Labo,no_type,60000.0,4.9,213
254,Sữa Rửa Mặt Heyxi Chiết Xuất Lô Hội Làm Sạch Sâu Kiềm Dầu Dưỡng Ẩm Cho Nam Và Nữ HSRM2,no_brand,dạng kem,13000.0,5.0,94
255,Bộ 3 giúp Da Sạch Sâu SIMPLE Nước Tẩy Trang Micellar 200ml + Sữa Rửa Mặt Refreshing 150ml + Toner 200ml,no_brand,no_type,85000.0,5.0,48
256,Sữa rửa mặt Cosrx Low pH Good Morning Gel Cleanser,COSRX,khác,112000.0,5.0,24100
257,[Mã COSACD6 giảm 10% đơn 400K] Sữa rửa mặt giúp làm sạch sâu cho da thường và da khô Cerave Hydrating Cleanser 473ML,CeraVe,dạng sánh,380000.0,4.9,2500
258,Sữa Rửa Mặt Nam Da Dầu Trắng Da Ngừa Mụn Thương Hiệu MILIMAN Multi – Action Foam Cleanser 168g,MILIMAN,dạng sánh,129000.0,5.0,2100
259,Combo Simple Tẩy trang Micellar 200ml + Sữa rửa mặt 150ml + Nước hoa hồng 200ml ngừa mụn hiệu quả [CHÍNH HÃNG ĐỘC QUYỀN],simple,no_type,399000.0,4.9,19700
260,Sữa Rửa Mặt Byvibes Wonder Bath PHA 5.5 Dịu Nhẹ 130ml,BYVIBES WONDER BATH,no_type,145000.0,5.0,8200
261,( BILL SEPHORA) SỮA RỬA MẶT YOUTH TO THE PEOPLE SUPERFOOD CLEANSER,no_brand,no_type,725000.0,5.0,39
262,[ Mẫu mới 2021 ] Sữa rửa mặt tạo bọt chiết xuất tơ tằm trắng Senka Perfect Whip 120g,SENKA,no_type,59000.0,4.7,7200
263,Sữa Rửa Mặt Dành Cho Nam Sukin For Men Facial Cleanser 225ml,sukin,dạng gel,183000.0,4.9,3600
264,"Sữa Rửa Mặt Dịu Nhẹ, Lành Tính Không Tạo Bọt Cetaphil Gentle Skin Cleanser",Cetaphil,khác,241000.0,5.0,12400
265,Sữa rửa mặt Compliment No Problem 200ml giúp làm sạch và ngăn ngừa mụn,Compliment,dạng gel,95000.0,5.0,617
266,Sữa Rửa Mặt Cetaphil Gentle Skin Cleanser 125ml và 500ml,Cetaphil,dạng kem,155000.0,5.0,41
267,"Sữa Rửa Mặt  24k Goldzan 120ml Chính Hãng, Thiết Kế Đầu Cọ Tạo Bọt Thông Minh Tiện Lợi",24K,no_type,49000.0,5.0,13
268,Sữa Rữa Mặt Cosrx,COSRX,dạng lỏng,119000.0,4.9,743
269,Sữa Rửa Mặt Innissfree Trà Xanh - Sữa Rửa Mặt Innissfree Trà Xanh 150ml - Sữa Rửa Mặt Innissfree Trà Xanh Rửa Sạch Sâu,no_brand,no_type,115000.0,3.7,2100
270,[CHÍNH HÃNG] Sữa rửa mặt Cetaphil 500ml,Cetaphil,no_type,199000.0,5.0,26
271,SỮA RỬA MẶT INNISFREE,no_brand,no_type,132000.0,5.0,5600
272,Sữa Rửa Mặt OXY,Oxy,no_type,53100.0,4.9,316
273,[Travel size] Sữa Rửa Mặt Chiết Xuất Từ Tự Nhiên Dành Cho Mọi Loại Da SenZ Facial Wash 30ml,SenZ,dạng sánh,28000.0,4.9,787
274,Sữa Rửa Mặt Dịu Nhẹ Cetaphil Gentle Skin Cleanser Hasaki Sản phẩm chính hãng,Cetaphil,no_type,204500.0,4.8,124
275,sữa rửa mặt sạch sâu Cleanser Leaf - Hàng chính hãng công ty Bạch Mai (100g),no_brand,no_type,125000.0,5.0,90
276,Sữa rửa mặt bơ thái,no_brand,no_type,29800.0,4.9,197
277,Sữa Rửa Mặt Tạo Bọt Chiết Xuất Tơ Tằm Senka Perfect Whip 120gr ( mẫu mới new ),SENKA,dạng lỏng,39500.0,5.0,441
278,Sữa Rửa Mặt St.Ives Tẩy Tế Bào Chết  Đủ Mùi Chính Hãng 170g,St. Ives,no_type,70000.0,4.9,59
279,[Sale sốc] Sửa rửa mặt Napoli chính hãng,no_brand,no_type,69000.0,5.0,1600
280,"Sữa rửa mặt Hazeline Matcha lựu đỏ, Nghệ Kiwi 50g",HAZELINE,no_type,23500.0,5.0,174
281,Sữa rửa mặt ngừa lão hóa Bi-Essence BioGold BioEssence Gold Cleanser chiết xuất vàng 24k 100g,Bio-essence,dạng sánh,135000.0,4.9,1600
282,SỮA RỬA MẶT TRẮNG DA - NGỪA MỤN TINH CHẤT DƯA LEO OLY HT (70G) (có giấy),OLY HT,no_type,29000.0,5.0,2000
283,"Sữa Rửa Mặt Cerave Foaming Facial cleanser Cho Da Dầu, Mụn, Nhạy Cảm, Da Khô 473ml Nội Địa USA",CeraVe,dạng sữa,355000.0,5.0,37
284,"150ml, Cosrx Low pH Good Morning Gel Cleanser",COSRX,dạng kem,80000.0,4.7,83
285,[Mã FMCGWATDEC1 giảm 8% đơn 250k] Gel Rửa Mặt Cosrx Good Morning Low PH Cleanser 150ml,COSRX,no_type,249000.0,4.9,14200
286,[DATE MỚI-PHÒNG KHÁM DA]Gel/Sữa Rửa Mặt Giảm Nhờn Ngừa Mụn Isis Pharma Teen Derm Gel Sensitive,ISISPHARMA,no_type,263999.0,4.9,140
287,Sữa rửa mặt dịu nhẹ COSRX pH Good Morning Gel Cleanser,COSRX,no_type,125000.0,4.9,122
288,Sữa Rửa Mặt Tạo Bọt Dove Trắng Sáng Da 150g,no_brand,no_type,77000.0,4.4,104
289,(Mẫu Mới) Sữa rửa mặt dành cho da mụn Senka perfect whip acne care 100g,SENKA,no_type,44000.0,4.9,467
290,Sữa Rửa Mặt 💖FREESHIP💖 Sữa rửa mặt ST.IVES Trà Xanh Sạch Mụn Đầu Đen,St. Ives,no_type,75000.0,5.0,47
291,SỮA RỬA MẶT GẠO RICE MILK THÁI LAN,no_brand,no_type,26000.0,4.9,17
292,Sữa Rửa Mặt Dịu Nhẹ Cetaphil Gentle Skin Cleanser (500ml),Cetaphil,no_type,222500.0,4.9,2700
293,Sữa rửa mặt tạo bọt dưỡng sáng Eucerin Spotless Brightening Cleansing Foam 50g,Eucerin,no_type,189000.0,4.9,592
294,Sữa Rửa Mặt Dạng Gel Cosrx Low pH Good Morning Gel Cleanser,COSRX,khác,145000.0,5.0,13000
295,Sữa rửa mặt CeraVe Foaming Facial Cleanser  236ml,no_brand,no_type,67500.0,4.6,31
296,【500ml】Sữa Rửa Mặt Trắng Da gel rửa mặt Sữa Rửa Mặt Ngừa Mụn Làm Trắng Da Kiểm Soát Dầu Thu Nhỏ Lỗ Chân Lông,no_brand,dạng kem,301000.0,4.5,36
297,Sữa rửa mặt Cerave Cleanser Cleanser For Normal To Dry Skin/Oily Skin,CeraVe,no_type,263500.0,4.8,127
298,💦Sữa rửa mặt Hazeline,HAZELINE,no_type,37750.0,4.8,2500
299,Sữa Rửa Mặt BIOAQUA Trái Đào Làm Sạch và Dưỡng Ẩm,BioAQUA,dạng lỏng,12000.0,5.0,46
300,Sữa rửa mặt WIS chứa Amino Acid dưỡng ẩm thu nhỏ lỗ chân lông làm sạch sâu sữa rửa mặt srv 170g,+Wis+,no_type,254500.0,4.9,292
301,Gel rửa mặt La Roche-Posay Effaclar Purifying Foaming Gel cho Da Dầu,La Roche-Posay,dạng kem,204000.0,5.0,96
302,Sữa Rửa Mặt Gạo RICE MILK THAILAND,no_brand,no_type,22999.0,4.9,2400
303,[ HOT] (chuyên sỉ giá rẻ) sữa rửa mặt trà xanh,no_brand,no_type,20500.0,4.6,547
304,Sữa Rửa Mặt Pond hồng 100g,Pond’s,no_type,53000.0,4.9,52
305,"Sữa Rửa Mặt COSRX Làm giảm mụn ,Kiềm Dầu 150ml",no_brand,no_type,25000.0,4.7,92
306,"sữa rửa mặt nghệ nhân sâm giúp giảm mụn, mờ thâm ( Mộc Linh Hương ) 200ml",no_brand,dạng sánh,115000.0,4.7,94
307,"[Chính Hãng] Sữa rửa mặt Nuno Ziaja cho Da Dầu, Mụn",no_brand,no_type,165000.0,4.9,3400
308,Sữa rửa mặt nam RHYS MAN hương dừa Rhys Coconut Fresh 100ml,RHYS MAN,dạng sánh,159000.0,4.9,1400
309,Bộ Quà Tặng Nam - Sữa tắm gội nam 350 ml & Sữa rửa mặt nam 100ml & Dung dịch vệ sinh 100ml RHYS MAN,RHYS MAN,dạng sánh,389000.0,4.9,3800
310,Bộ 3 Sữa Rửa Mặt/Kem Dưỡng/Serum Breylee Giúp Cải Thiện Mụn Nhanh Chóng Hiệu Quả cao 100g+20g+17ml,BREYLEE,no_type,235000.0,4.8,26
311,Sữa rửa mặt trà xanh Inisfree,no_brand,no_type,19000.0,4.4,121
312,"Sữa Rửa Mặt Simple Kiềm Dầu, Ngừa Mụn Cho Da Mụn 150ml  - Sản phẩm chính hãng",simple,dạng sánh,115000.0,4.9,65
313,Sữa Rửa Mặt 3W Clinic Cleansing Foam 100ml,3W CLINIC,dạng kem,27000.0,4.9,777
314,"[Date2024]Sữa rửa mặt dịu nhẹ, dưỡng trắng da Sulwhasoo Gentle Cleansing Foam ex (50ml)",Sulwhasoo,dạng lỏng,150000.0,5.0,713
315,[Chính Hãng] sữa rửa mặt trà xanh x2 a cosmetics phương anh date mới,no_brand,no_type,114999.0,5.0,2000
316,"Sữa Rửa Mặt Tạo Bọt Dưỡng Ẩm, Dịu Nhẹ Klairs Rich Moist Foaming Cleanser 100ml",Klairs,khác,332000.0,5.0,1300
317,Sữa Rửa Mặt Thải Độc Rau Củ Super Vegitoks & Super Vegiwhip,BYVIBES WONDER BATH,dạng lỏng,173000.0,4.9,3500
318,Sữa rửa mặt IOY Nha Đam làm sạch sâu hỗ trợ giảm mụn không gây khô da nội địa Trung,no_brand,no_type,34500.0,4.9,83
319,[Bạn mới nhập COSHBM -50% đơn 0Đ] [Loại 150ml] Sữa Rửa Mặt Simple Gel Kind To Skin Refreshing Facial Wash Gel,no_brand,no_type,109000.0,4.9,40800
320,"[CHÍNH HÃNG] Sữa Rửa Mặt FLOSLEK Dành Cho Da Dầu, Mụn 125ml",Floslek,dạng kem,215000.0,4.9,420
321,Sữa rửa mặt rau củ Chosungah 300ml,no_brand,no_type,135000.0,4.8,466
322,(Mẫu mới) Sữa rửa mặt dành cho da mụn Senka perfect whip acne care 100g,SENKA,no_type,74999.0,5.0,2500
323,Sữa rửa mặt Bioré 100g,Bioré,no_type,51500.0,4.9,606
324,Sữa Rửa Mặt Làm Sáng Da Thefaceshop Rice Water Bright Facial Foaming Cleanser 150ml,The Faceshop,no_type,269000.0,5.0,2700
325,( CHÍNH HÃNG ) SỮA RỬA MẶT DỊU NHẸ CLEANIGHT TANIDA PHARMA 70ML,no_brand,no_type,78000.0,4.9,1700
326,Sữa rửa mặt Simple Refreshing Facial Wash Gel cho Da Nhạy Cảm 150ml,no_brand,no_type,66000.0,4.6,233
327,"Sữa rửa mặt Hazeline nghệ hoa cúc ,matcha tràm trà 100g",HAZELINE,no_type,39000.0,5.0,45
328,[Mã COSACD10 giảm 10% đơn 600K] Gel Rửa Mặt Tạo Bọt Làm Sạch Dành Cho Da Dầu Nhạy Cảm La Roche Posay Effaclar 50ml,La Roche-Posay,dạng sánh,189000.0,4.9,29400
329,Sữa Rửa Mặt La Roche Posay Effaclar Purifying Foaming Gel Cleanser,La Roche-Posay,dạng lỏng,329000.0,4.9,2400
330,[TẶNG MẶT NẠ] Sữa rửa mặt Khổ qua và Vegan BHA Gilaa Plant Serum Cleanser giúp làm sạch da và giảm mụn (160g),GILAA,dạng sánh,249000.0,5.0,457
331,Sữa rửa mặt làm sạch innisfree Green Tea Foam Cleanser 150ml,no_brand,no_type,75000.0,4.9,139
332,Sữa rửa mặt ziaja med xanh nội địa balan 200ml,ziaja,dạng gel,139000.0,5.0,1400
333,SỮA RỬA MẶT DOVE NHẬT 160ML km khi mua 2 cây,no_brand,no_type,119000.0,4.9,294
334,Gel rửa mặt tạo bọt cho da nhạy cảm Bioderma Sensibio Gel Moussant 200ml,BIODERMA,no_type,409000.0,4.9,1500
335,Sữa rửa mặt trái bơ Thái lan 210ml,no_brand,no_type,32999.0,4.8,30
336,Sữa Rửa Mặt Pond’s Đất Sét Khoáng Sạch Sâu Sáng Mịn 40g,Pond’s,dạng kem,10500.0,4.9,90
337,Sữa rửa măt BYVIBES WONDER BATH 5.5 - MẪU MỚI,BYVIBES WONDER BATH,dạng lỏng,135000.0,5.0,3100
338,SỮA RỬA MẶT HAZELINE TUÝP 100G,HAZELINE,dạng sánh,45500.0,4.9,353
339,(Date 2024) EUCERIN GEL RỬA MẶT DÀNH CHO DA NHỜN MỤN PROACNE CLEANSING 200ML,Eucerin,dạng gel,230000.0,5.0,2100
340,[Mã COSLUX0101 giảm 150K] Gel rửa mặt dạng thạch cấp ẩm sạch sâu belif Aqua Bomb Jelly Cleanser 160 ml,Belif,no_type,619000.0,5.0,37
341,"Sữa Rửa Mặt Hada Labo 80g - Dưỡng Ẩm Sâu, Sáng Da [CHÍNH HÃNG]",Hada Labo,no_type,69500.0,4.9,259
342,Dove Rửa Mặt Tinh Chất Serum Mousse Bọt Mịn Sạch Sâu 160m,Dove,dạng bọt,69500.0,4.9,321
343,[COSRX] Sữa rửa mặt COSRX Low Ph Good Morning Gel Cleanser 150ml D,COSRX,dạng sánh,99000.0,4.5,1100
344,Gel rửa mặt SVR Sebiaclear Gel Moussant không có xà phòng 55/200/400 ml,SVR,no_type,442000.0,5.0,13400
345,Sữa rửa mặt Hada Labo Perfect White 25gr,Hada Labo,dạng kem,6000.0,4.8,729
346,Sữa Rữa Mặt ENCOS Đào Cho Da Nhạy Cảm Ngăn Ngừa Mụn Làm Sạch Sâu Không Gây Khô Da Độ PH 5.5 Chuẩn Y Tế 130 Gram,Enny,no_type,140000.0,4.9,89
347,[Mã BMLTM50 giảm đến 50K đơn 99K] Sữa Rửa Mặt Dưỡng Ẩm Cho Mùa Đông BANOBAGI Calming Care Cleansing Gel 30ml,BANOBAGI,dạng sánh,59000.0,5.0,20
348,Sữa Rửa Mặt Chiết Xuất Từ Trà Xanh Innisfree Green Tea Foam Cleanser 150ml,Innisfree,no_type,155000.0,5.0,515
349,[Bill Mỹ] Sữa rửa mặt giảm mụn Panoxyl Creamy Acne Wash 4% - Foaming Acne Wash 10% Benzoyl Peroxide,PanOxyl,dạng lỏng,310000.0,5.0,1800
350,Sữa rửa mặt dưỡng ẩm HadaLabo Advanced Nourish Hyaluronic Acid Cleanser 80g - HadaLabo trắng,Hada Labo,dạng kem,55000.0,4.9,94
351,GEL RỬA MẶT GOODNIGHT CLEANSER - DERMARIUM,no_brand,no_type,150000.0,5.0,1200
352,Sữa rửa mặt simple kind to skin refreshing facial wash gel,simple,no_type,34000.0,4.5,58
353,Sữa Rửa Mặt Làm Sáng Da Reihaku Hatomugi Facial Foam 170g,Reihaku,no_type,62000.0,5.0,3800
354,"Gel rửa mặt Compliment No Problem không làm khô da giảm viêm, mụn, sản phẩm cho da dầu, nhạy cảm hàng nội địa Nga 200ml",no_brand,dạng sánh,107000.0,5.0,4900
355,"1 tuýp Sữa rửa mặt Dove Beauty serum Tái Tạo, Phục Hồi Da, dưỡng ẩm nội địa Nhật 30g",no_brand,no_type,9000.0,4.7,239
356,[Best Seller] Sữa rửa mặt Herb Day 365 Cleansing Foam Dạng Tuýp 170ml - Dạng Vòi 215ml,The Faceshop,no_type,85000.0,4.9,1200
357,Sữa rửa mặt NIVEA TẠO BỌT SIÊU MỊN 50ml,Nivea,no_type,7900.0,4.9,342
358,Sữa Rửa Mặt Rau Má Skin1004 Madagascar Centella Ampoule Foam 125ml,SKIN1004,dạng sữa,80000.0,4.4,60
359,[Bạn mới nhập COSHBM -50% đơn 0Đ] Sữa rửa mặt cerave foaming facial cleanser cho da dầu mụn nhạy cảm 473ml,CeraVe,dạng lỏng,344000.0,4.9,14500
360,Gel Rửa Mặt Cho Da Nhờn Mụn SVR Sebiaclear Gel Moussant 50ml,SVR,no_type,120000.0,5.0,114
361,Sữa rửa mặt giảm mụn mờ thâm và sạch dầu thừa Himalaya Purifying Neem Face Wash 150ml,Himalaya,dạng sánh,87000.0,5.0,21800
362,Adaphil / Gammaphil Sữa Rửa Mặt và Toàn Thân Cho Da Dầu Mụn 125ml - 500ml Gamma Adaphil Gentle Skin Cleanser,Gamma,dạng lỏng,122500.0,5.0,4800
363,"Sửa Rửa Mặt Acnes Ngăn Ngừa Mụn, Mờ Thâm 100g",Acnes,dạng kem,45000.0,5.0,139
364,SỮA RỬA MẶT BABE STOP AKN PURIFYING CLEANSING GEL 100ml- 200ml,no_brand,no_type,199000.0,5.0,1300
365,Sữa Rửa Mặt Hazeline 100g Đủ Loại - Cho làn Da Sáng Mịn,Unilever,no_type,55000.0,4.8,539
366,"[Bill Pháp]Sữa rửa mặt LRP  400ml da dầu, mụn",no_brand,no_type,315000.0,4.9,442
367,Gel rửa mặt da hỗn hợp dầu mụn SVR SEBIACLEAR GEL MOUSSANT 400ml,SVR,no_type,327000.0,5.0,141
368,Sữa rửa mặt dưỡng ẩm trắng mịn tái tạo da nhau thai cừu,no_brand,dạng kem,29900.0,4.8,124
369,Sữa rửa mặt Hada Labo Việt Nam 80g Advanced Nourish Hyaluron tuýp màu trắng,no_brand,no_type,58000.0,4.9,226
370,Sữa rửa mặt làm giảm mụn Neutrogena Oil Free Acne Wash 177ml,Neutrogena,dạng lỏng,180000.0,4.9,278
371,[Mã COSACD10 giảm 10% đơn 600K] Gel tắm làm sạch làm dịu và bảo vệ da nhạy cảm La Roche Posay Lipikar Shower Gel 400ml,La Roche-Posay,no_type,419000.0,5.0,252
372,SỮA RỬA MẶT La ROCHE POSAY CHO DA DẦU VÀ NHẠY CẢM,La Roche-Posay,no_type,72000.0,5.0,2100
373,Xà bông Việt Lào (Viet Laos Brand) [Mua 2 tặng 1 Túi Đựng Xà Bông],no_brand,no_type,79000.0,5.0,26
374,Sữa Rửa Mặt SENANA Amino Acid Collagen 60g Làm Sạch Sâu Dưỡng Ẩm Kiểm Soát Dầu,no_brand,no_type,15000.0,5.0,25
375,Kem Rửa Mặt Hada Labo Dưỡng Ẩm Tối Ưu Cho Mọi Loại Da Advanced Nourish Hyaluron Cleanser 80g,Hada Labo,dạng kem,55000.0,5.0,195
376,"Sữa rửa mặt 3W Clinic Hàn Quốc mẫu mới 100ml cấp ẩm, làm sạch da loại bỏ bụi bẩn",3W CLINIC,dạng sánh,26000.0,5.0,10800
377,(FullTemCTY)Sữa Rửa Mặt Dạng Gel Dành Cho Da Dầu Nhạy Cảm La Roche Posay 200ml,La Roche-Posay,no_type,97500.0,5.0,263
378,"[CHÍNH HÃNG-HSD MỚI]Sữa rửa mặt Floxia Purifiant Purifying Gel dành cho da nhờn, mụn",FLOXIA PARIS,no_type,320000.0,5.0,733
379,"Sữa Rửa Mặt Tạo Bọt Sữa rửa mặt trắng da Sữa rửa mặt loại bỏ mụn đầu đen, Sữa rửa mặt loại bỏ dầu, dưỡng ẩm, thu nhỏ lỗ chân lông, làm sạch sâu da, giảm ô nhiễm vi khuẩn do mụn, làm trắng và sạch da (với đầu cọ nhựa riêng)",no_brand,dạng kem,245000.0,5.0,22
380,Gel rửa mặt La Roche-Posay Effaclar làm sạch da,La Roche-Posay,dạng gel,179000.0,4.9,471
381,Sữa Rửa Mặt Cetaphil- 236ml.,Cetaphil,dạng lỏng,135000.0,5.0,14
